## Tue Oct 21 20:08:25 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_wruy_nhe --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_wruy_nhe --override -m diamond --dmnd_ignore_warnings -i /emapper_web_jobs/emapper_jobs/user_data/MM_wruy_nhe/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
lcl|NZ_CM127331.1_prot_WP_032693284.1_5309	571.MC52_08685	6.25e-217	599.0	COG1575@1|root,COG1575@2|Bacteria,1MXQQ@1224|Proteobacteria,1RPW5@1236|Gammaproteobacteria	1236|Gammaproteobacteria	H	Belongs to the MenA family. Type 1 subfamily	menA	GO:0000287,GO:0002094,GO:0003674,GO:0003824,GO:0004659,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006732,GO:0006733,GO:0006743,GO:0006744,GO:0006766,GO:0006775,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009110,GO:0009233,GO:0009234,GO:0009987,GO:0016020,GO:0016740,GO:0016765,GO:0032194,GO:0042180,GO:0042181,GO:0042362,GO:0042371,GO:0042373,GO:0043167,GO:0043169,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044464,GO:0046428,GO:0046872,GO:0051186,GO:0051188,GO:0071704,GO:0071944,GO:1901576,GO:1901661,GO:1901663	2.5.1.74	ko:K02548	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00116	R05617,R06858,R10757	RC02935,RC02936,RC03264	ko00000,ko00001,ko00002,ko01000,ko01006	-	-	iECH74115_1262.ECH74115_5387,iG2583_1286.G2583_4737	UbiA
lcl|NZ_CM127331.1_prot_WP_004127241.1_5310	571.MC52_08680	6.56e-112	321.0	COG0684@1|root,COG0684@2|Bacteria,1RH18@1224|Proteobacteria,1RS9U@1236|Gammaproteobacteria	1236|Gammaproteobacteria	H	Catalyzes the aldol cleavage of 4-hydroxy-4-methyl-2- oxoglutarate (HMG) into 2 molecules of pyruvate. Also contains a secondary oxaloacetate (OAA) decarboxylase activity due to the common pyruvate enolate transition state formed following C-C bond cleavage in the retro-aldol and decarboxylation reactions	rraA	GO:0003674,GO:0004857,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0008428,GO:0009892,GO:0009894,GO:0009895,GO:0010605,GO:0019219,GO:0019222,GO:0030234,GO:0031323,GO:0031324,GO:0031329,GO:0031330,GO:0032069,GO:0032074,GO:0043086,GO:0044092,GO:0044424,GO:0044444,GO:0044464,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051336,GO:0051346,GO:0060255,GO:0060699,GO:0060700,GO:0060701,GO:0060702,GO:0065007,GO:0065009,GO:0080090,GO:0098772,GO:1902369	-	ko:K02553	-	-	-	-	ko00000,ko03019	-	-	iJR904.b3929	RraA-like
lcl|NZ_CM127331.1_prot_WP_004127238.1_5311	571.MC52_08675	3.3e-234	644.0	COG0205@1|root,COG0205@2|Bacteria,1MVN3@1224|Proteobacteria,1RMVY@1236|Gammaproteobacteria	1236|Gammaproteobacteria	F	Catalyzes the phosphorylation of D-fructose 6-phosphate, the first committing step of glycolysis. Uses inorganic phosphate (PPi) as phosphoryl donor instead of ATP like common ATP-dependent phosphofructokinases (ATP-PFKs), which renders the reaction reversible, and can thus function both in glycolysis and gluconeogenesis. Consistently, PPi-PFK can replace the enzymes of both the forward (ATP-PFK) and reverse (fructose-bisphosphatase (FBPase)) reactions	pfkA	GO:0000166,GO:0000287,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0003872,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005945,GO:0005975,GO:0005996,GO:0006006,GO:0006007,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008443,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016043,GO:0016052,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0017144,GO:0018130,GO:0019001,GO:0019003,GO:0019200,GO:0019318,GO:0019320,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0022607,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032561,GO:0032787,GO:0032991,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0035639,GO:0036094,GO:0042802,GO:0042866,GO:0043167,GO:0043168,GO:0043169,GO:0043436,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044262,GO:0044270,GO:0044271,GO:0044275,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0046031,GO:0046034,GO:0046365,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046835,GO:0046872,GO:0046939,GO:0051186,GO:0051188,GO:0051259,GO:0051260,GO:0051262,GO:0051289,GO:0055086,GO:0061615,GO:0061695,GO:0065003,GO:0071704,GO:0071840,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1902494,GO:1990234	2.7.1.11	ko:K00850	ko00010,ko00030,ko00051,ko00052,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04152,ko05230,map00010,map00030,map00051,map00052,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04152,map05230	M00001,M00345	R00756,R03236,R03237,R03238,R03239,R04779	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000,ko01009,ko03019	-	-	iNRG857_1313.NRG857_19550	PFK
lcl|NZ_CM127331.1_prot_WP_014227425.1_5312	571.MC52_08670	4.51e-205	568.0	COG0053@1|root,COG0053@2|Bacteria,1MUDS@1224|Proteobacteria,1RNS2@1236|Gammaproteobacteria	1236|Gammaproteobacteria	P	Belongs to the cation diffusion facilitator (CDF) transporter (TC 2.A.4) family	fieF	GO:0000041,GO:0003674,GO:0005215,GO:0005381,GO:0005385,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006826,GO:0006829,GO:0006873,GO:0006875,GO:0006876,GO:0006882,GO:0008150,GO:0008324,GO:0009987,GO:0015075,GO:0015086,GO:0015093,GO:0015291,GO:0015318,GO:0015341,GO:0015562,GO:0015684,GO:0015691,GO:0016020,GO:0019725,GO:0022804,GO:0022857,GO:0022883,GO:0022890,GO:0030001,GO:0030003,GO:0034220,GO:0034755,GO:0042592,GO:0042802,GO:0044464,GO:0046583,GO:0046873,GO:0046915,GO:0046916,GO:0048878,GO:0050801,GO:0051179,GO:0051234,GO:0055065,GO:0055069,GO:0055073,GO:0055076,GO:0055080,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0070574,GO:0070838,GO:0071577,GO:0071944,GO:0072503,GO:0072507,GO:0072509,GO:0072511,GO:0098655,GO:0098660,GO:0098662,GO:0098771,GO:1903874	-	ko:K13283	-	-	-	-	ko00000,ko02000	2.A.4.7.1	-	-	Cation_efflux,ZT_dimer
lcl|NZ_CM127331.1_prot_WP_445298056.1_5313	1005994.GTGU_04485	3.32e-49	160.0	2EIFY@1|root,33C7A@2|Bacteria,1NHA0@1224|Proteobacteria,1SG9Y@1236|Gammaproteobacteria	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
lcl|NZ_CM127331.1_prot_WP_445298057.1_5314	598467.BrE312_4337	5.09e-38	128.0	2E32U@1|root,32T8M@2|Bacteria,1N0IF@1224|Proteobacteria,1SAJP@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Ogr/Delta-like zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	Ogr_Delta
lcl|NZ_CM127331.1_prot_WP_445298058.1_5315	573.JG24_07835	1.21e-266	731.0	COG3500@1|root,COG3500@2|Bacteria,1MXT8@1224|Proteobacteria,1RMKC@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	late control	gpD	-	-	ko:K06905	-	-	-	-	ko00000	-	-	-	Phage_GPD
lcl|NZ_CM127331.1_prot_WP_445298059.1_5316	573.JG24_07830	5.46e-279	763.0	COG3497@1|root,COG3497@2|Bacteria,1MW1V@1224|Proteobacteria,1RNUT@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Tail sheath protein	fI	-	-	ko:K06907	-	-	-	-	ko00000	-	-	-	Phage_sheath_1,Phage_sheath_1C
lcl|NZ_CM127331.1_prot_WP_445298060.1_5317	573.JG24_07825	9.51e-119	339.0	COG3498@1|root,COG3498@2|Bacteria,1Q8HB@1224|Proteobacteria,1S1YZ@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Phage major tail tube protein	-	-	-	ko:K06908	-	-	-	-	ko00000	-	-	-	Phage_tube
lcl|NZ_CM127331.1_prot_WP_445298061.1_5318	573.JG24_07820	4.37e-58	180.0	2DPGX@1|root,3320Q@2|Bacteria,1N7JH@1224|Proteobacteria,1SDWV@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	tail protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_TAC_7
lcl|NZ_CM127331.1_prot_WP_052454702.1_5319	1224136.AMFN01000003_gene2926	2.04e-14	66.2	2EG0C@1|root,339SE@2|Bacteria,1NGFK@1224|Proteobacteria,1SH8C@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	P2 GpE family protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_P2_GpE
lcl|NZ_CM127331.1_prot_WP_445298062.1_5320	561230.PC1_2660	4.76e-233	692.0	COG5283@1|root,COG5283@2|Bacteria,1NFKU@1224|Proteobacteria,1RP2D@1236|Gammaproteobacteria,1MT7G@122277|Pectobacterium	1236|Gammaproteobacteria	S	TIGRFAM phage tail tape measure protein, TP901 family	-	-	-	-	-	-	-	-	-	-	-	-	PhageMin_Tail
lcl|NZ_CM127331.1_prot_WP_445298063.1_5321	573.JG24_07810	2.03e-111	320.0	COG3499@1|root,COG3499@2|Bacteria,1MZJ7@1224|Proteobacteria,1S3NI@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	P2 GpU family protein	gpU	-	-	ko:K06906	-	-	-	-	ko00000	-	-	-	Phage_P2_GpU
lcl|NZ_CM127331.1_prot_WP_445298064.1_5322	573.JG24_21900	3.03e-173	493.0	COG4675@1|root,COG5301@1|root,COG4675@2|Bacteria,COG5301@2|Bacteria,1MWNN@1224|Proteobacteria,1RR74@1236|Gammaproteobacteria	1236|Gammaproteobacteria	M	tail collar domain protein	H	-	-	-	-	-	-	-	-	-	-	-	Collar,DUF3751,Phage_fiber_2
lcl|NZ_CM127331.1_prot_WP_445298066.1_5324	1028307.EAE_22185	3.84e-140	431.0	COG2755@1|root,COG2755@2|Bacteria	2|Bacteria	E	lipolytic protein G-D-S-L family	-	-	3.2.1.20	ko:K01187	ko00052,ko00500,ko01100,map00052,map00500,map01100	-	R00028,R00801,R00802,R06087,R06088	RC00028,RC00049,RC00077	ko00000,ko00001,ko01000	-	GH31	-	GH97_C,GH97_N,Glyco_hydro_97,Lipase_GDSL_2
lcl|NZ_CM127331.1_prot_WP_445298067.1_5325	573.JG24_07795	8.19e-111	322.0	COG4385@1|root,COG4385@2|Bacteria,1NZST@1224|Proteobacteria,1RQRK@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	tail protein	I	-	-	-	-	-	-	-	-	-	-	-	Tail_P2_I
lcl|NZ_CM127331.1_prot_WP_445298068.1_5326	573.JG24_07790	6.08e-183	512.0	COG3948@1|root,COG3948@2|Bacteria,1MUFF@1224|Proteobacteria,1RNBJ@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	baseplate assembly protein	-	-	-	-	-	-	-	-	-	-	-	-	Baseplate_J
lcl|NZ_CM127331.1_prot_WP_154911262.1_5327	573.JG24_07785	1.37e-74	224.0	COG3628@1|root,COG3628@2|Bacteria,1N7WS@1224|Proteobacteria,1SCD1@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Baseplate assembly protein	-	-	-	ko:K06903	-	-	-	-	ko00000	-	-	-	GPW_gp25
lcl|NZ_CM127331.1_prot_WP_445298069.1_5328	573.JG24_07780	5.43e-118	339.0	COG4540@1|root,COG4540@2|Bacteria,1N2WK@1224|Proteobacteria,1RRER@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	baseplate assembly protein	V	-	-	-	-	-	-	-	-	-	-	-	Phage_base_V
lcl|NZ_CM127331.1_prot_WP_445298070.1_5329	573.JG24_07775	1.09e-108	317.0	COG5005@1|root,COG5005@2|Bacteria,1MZCV@1224|Proteobacteria,1S3YZ@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	(tail completion) protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_S
lcl|NZ_CM127331.1_prot_WP_445298071.1_5330	573.JG24_07770	8.17e-79	237.0	2CBI4@1|root,32FCQ@2|Bacteria,1RKZP@1224|Proteobacteria,1S74X@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	P2 phage tail completion R	-	-	-	-	-	-	-	-	-	-	-	-	P2_Phage_GpR
lcl|NZ_CM127331.1_prot_WP_445298072.1_5332	573.JG24_07765	7.16e-63	195.0	2EIFT@1|root,33C75@2|Bacteria,1NI6R@1224|Proteobacteria,1SIK0@1236|Gammaproteobacteria	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
lcl|NZ_CM127331.1_prot_WP_445298073.1_5333	573.JG24_07760	1.55e-123	352.0	COG3772@1|root,COG3772@2|Bacteria,1R9M4@1224|Proteobacteria,1RYN2@1236|Gammaproteobacteria	1236|Gammaproteobacteria	G	Phage lysozyme	-	-	3.2.1.17	ko:K01185	-	-	-	-	ko00000,ko01000	-	-	-	Phage_lysozyme
lcl|NZ_CM127331.1_prot_WP_064156990.1_5335	573.JG24_07750	3.36e-38	127.0	COG5004@1|root,COG5004@2|Bacteria	2|Bacteria	U	Tail protein	X	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_X
lcl|NZ_CM127331.1_prot_WP_445298074.1_5336	573.JG24_07745	1.16e-107	311.0	2CM6Y@1|root,32SDV@2|Bacteria,1N0DS@1224|Proteobacteria,1S9D3@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	head completion	L	-	-	-	-	-	-	-	-	-	-	-	Phage_GPL
lcl|NZ_CM127331.1_prot_WP_445298075.1_5337	573.JG24_07740	4.11e-147	422.0	2DKUP@1|root,30DH1@2|Bacteria,1RDUB@1224|Proteobacteria,1RRN1@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	terminase	M	-	-	-	-	-	-	-	-	-	-	-	Phage_term_smal
lcl|NZ_CM127331.1_prot_WP_445298076.1_5338	573.JG24_07735	2.76e-245	674.0	2CCQ9@1|root,2Z7HY@2|Bacteria,1MUWR@1224|Proteobacteria,1RPKI@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Major capsid protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_cap_P2
lcl|NZ_CM127331.1_prot_WP_445298077.1_5339	573.JG24_07730	4.58e-167	470.0	2CAV1@1|root,2ZBY8@2|Bacteria,1RAGI@1224|Proteobacteria,1RZFG@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	capsid scaffolding	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPO
lcl|NZ_CM127331.1_prot_WP_162661806.1_5340	573.JG24_07725	0.0	1152.0	COG4373@1|root,COG4373@2|Bacteria,1MXYV@1224|Proteobacteria,1RMCC@1236|Gammaproteobacteria	1236|Gammaproteobacteria	L	Terminase, ATPase subunit	P	-	-	-	-	-	-	-	-	-	-	-	Terminase_5,Terminase_6,Terminase_6C
lcl|NZ_CM127331.1_prot_WP_445298078.1_5341	573.JG24_07720	6.15e-261	714.0	COG4695@1|root,COG4695@2|Bacteria,1MWA5@1224|Proteobacteria,1RPXY@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	portal protein	Q	-	-	-	-	-	-	-	-	-	-	-	Phage_portal
lcl|NZ_CM127331.1_prot_WP_445298079.1_5342	82995.CR62_24360	1.2e-63	208.0	28IIR@1|root,2Z8JS@2|Bacteria,1QAX0@1224|Proteobacteria,1RQN4@1236|Gammaproteobacteria,4046U@613|Serratia	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
lcl|NZ_CM127331.1_prot_WP_445298080.1_5344	218491.ECA2625	1.31e-99	296.0	COG0338@1|root,COG0338@2|Bacteria,1QDNB@1224|Proteobacteria,1RXZB@1236|Gammaproteobacteria	1236|Gammaproteobacteria	L	D12 class N6 adenine-specific DNA methyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	MethyltransfD12
lcl|NZ_CM127331.1_prot_WP_445298081.1_5345	1005994.GTGU_03607	1.23e-302	859.0	28HIF@1|root,2Z7TX@2|Bacteria,1MY24@1224|Proteobacteria,1RN69@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	replication	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPA
lcl|NZ_CM127331.1_prot_WP_445298082.1_5346	279280.Q6J1P4_9CAUD	2.16e-124	369.0	4QAIJ@10239|Viruses,4QVZ9@35237|dsDNA viruses  no RNA stage,4QPXI@28883|Caudovirales,4QNHT@10744|Podoviridae	10744|Podoviridae	S	C-5 cytosine-specific DNA methylase	-	-	-	-	-	-	-	-	-	-	-	-	-
lcl|NZ_CM127331.1_prot_WP_445298084.1_5349	1197719.A464_1373	1.2e-99	303.0	COG0338@1|root,COG0338@2|Bacteria,1P85S@1224|Proteobacteria,1RMNW@1236|Gammaproteobacteria	1236|Gammaproteobacteria	L	Site-specific DNA-methyltransferase (Adenine-specific)	-	-	2.1.1.72	ko:K06223	ko03430,map03430	-	-	-	ko00000,ko00001,ko01000,ko02048,ko03032,ko03400	-	-	-	MethyltransfD12
lcl|NZ_CM127331.1_prot_WP_032418764.1_5351	1224136.AMFN01000002_gene95	4.14e-23	90.5	2ECV9@1|root,32W0A@2|Bacteria,1N5U0@1224|Proteobacteria,1SC4I@1236|Gammaproteobacteria	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
lcl|NZ_CM127331.1_prot_WP_275263466.1_5352	1224136.AMFN01000002_gene96	4.7e-69	215.0	COG0847@1|root,COG0847@2|Bacteria,1R9YS@1224|Proteobacteria,1S23K@1236|Gammaproteobacteria	1236|Gammaproteobacteria	L	3' exoribonuclease, RNase T-like	-	-	-	-	-	-	-	-	-	-	-	-	DUF5051
lcl|NZ_CM127331.1_prot_WP_445298086.1_5353	573.JG24_07685	1.67e-35	121.0	28QW2@1|root,2ZDB9@2|Bacteria,1P9HJ@1224|Proteobacteria,1SVPG@1236|Gammaproteobacteria	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
lcl|NZ_CM127331.1_prot_WP_445298087.1_5355	573.JG24_07675	2.78e-45	146.0	2CD5Q@1|root,343NK@2|Bacteria,1P312@1224|Proteobacteria,1SRV1@1236|Gammaproteobacteria	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
lcl|NZ_CM127331.1_prot_WP_445298088.1_5357	1440052.EAKF1_ch2042c	8.29e-52	164.0	2E3FQ@1|root,32YEI@2|Bacteria,1N9IX@1224|Proteobacteria,1SARC@1236|Gammaproteobacteria,3XR6F@561|Escherichia	1236|Gammaproteobacteria	S	Regulatory phage protein cox	cox	-	-	-	-	-	-	-	-	-	-	-	Phage_Cox
lcl|NZ_CM127331.1_prot_WP_445298171.1_5359	598467.BrE312_4297	3.8e-47	155.0	COG2944@1|root,COG2944@2|Bacteria,1N1JJ@1224|Proteobacteria,1SC3D@1236|Gammaproteobacteria	1236|Gammaproteobacteria	K	sequence-specific DNA binding	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3,HTH_31
lcl|NZ_CM127331.1_prot_WP_270480502.1_5360	1173769.S4TP66_9CAUD	7.09e-191	535.0	4QAQE@10239|Viruses,4QUYF@35237|dsDNA viruses  no RNA stage,4QPDM@28883|Caudovirales,4QI35@10662|Myoviridae	10662|Myoviridae	S	DNA integration	-	-	-	-	-	-	-	-	-	-	-	-	-
lcl|NZ_CM127331.1_prot_WP_004855993.1_5361	571.MC52_08665	1.3e-105	306.0	COG3678@1|root,COG3678@2|Bacteria,1RIYB@1224|Proteobacteria,1S628@1236|Gammaproteobacteria	1236|Gammaproteobacteria	NPTU	Repressor of the Cpx envelope stress response pathway which occurs via periplasmic interactions with CpxA	cpxP	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0006355,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0030288,GO:0030313,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031975,GO:0042597,GO:0042802,GO:0044464,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051082,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0080090,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141	-	ko:K06006	-	-	-	-	ko00000,ko03110	-	-	-	LTXXQ
lcl|NZ_CM127331.1_prot_WP_004127228.1_5362	571.MC52_08660	8.66e-161	451.0	COG0745@1|root,COG0745@2|Bacteria,1MVCB@1224|Proteobacteria,1RMW7@1236|Gammaproteobacteria	1236|Gammaproteobacteria	K	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	cpxR	GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006355,GO:0008150,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0010810,GO:0019219,GO:0019222,GO:0030155,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0044424,GO:0044444,GO:0044464,GO:0045892,GO:0045893,GO:0045934,GO:0045935,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051173,GO:0051252,GO:0051253,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:0140110,GO:1902679,GO:1902680,GO:1903506,GO:1903507,GO:1903508,GO:2000112,GO:2000113,GO:2001141	-	ko:K07662,ko:K19610	ko01503,ko02020,map01503,map02020	M00447,M00727,M00728,M00770	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	Response_reg,Trans_reg_C
lcl|NZ_CM127331.1_prot_WP_445298090.1_5363	571.MC52_08655	0.0	878.0	COG0642@1|root,COG2205@2|Bacteria,1MUAK@1224|Proteobacteria,1RPDY@1236|Gammaproteobacteria	1236|Gammaproteobacteria	T	Histidine kinase	cpxA	GO:0000155,GO:0000160,GO:0003674,GO:0003824,GO:0004672,GO:0004673,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007155,GO:0007165,GO:0008150,GO:0008152,GO:0009314,GO:0009628,GO:0009987,GO:0016020,GO:0016021,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016775,GO:0018106,GO:0018193,GO:0018202,GO:0019538,GO:0022610,GO:0023014,GO:0023052,GO:0031224,GO:0031589,GO:0035556,GO:0036211,GO:0042710,GO:0042802,GO:0043170,GO:0043412,GO:0043708,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044425,GO:0044464,GO:0044764,GO:0046777,GO:0050789,GO:0050794,GO:0050896,GO:0051704,GO:0051716,GO:0065007,GO:0071704,GO:0071944,GO:0090605,GO:0140096,GO:1901564	2.7.13.3	ko:K07640	ko01503,ko02020,map01503,map02020	M00447,M00727,M00728	-	-	ko00000,ko00001,ko00002,ko01000,ko01001,ko02022	-	-	-	CpxA_peri,HAMP,HATPase_c,HisKA
lcl|NZ_CM127331.1_prot_WP_014227423.1_5364	571.MC52_08650	1.51e-166	464.0	COG2258@1|root,COG2258@2|Bacteria,1RAPM@1224|Proteobacteria,1RRB8@1236|Gammaproteobacteria	1236|Gammaproteobacteria	C	protein conserved in bacteria	yiiM	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0008152,GO:0009056,GO:0009404,GO:0009407,GO:0009636,GO:0009987,GO:0019748,GO:0042221,GO:0044237,GO:0044248,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0098754	-	-	-	-	-	-	-	-	-	-	3-alpha,MOSC
